% # columns="iter, evals, sigma, 0, fitness, xbest" seed=12345, Thu Apr  9 19:01:46 2026, <python>{}</python>
1 12 19.81834032867098 0 0.6012190524859253 294.4228053368728 288.1671147316398 26.168072117826974 2.0664522750558563 5.194949458747456 0.1363338947768491 0.9902477808984375 0.37052518453452804 1.3449818818734278
2 24 18.498530291745613 0 0.6107522692410507 293.2198231686705 289.046475631751 28.8136274804356 2.27953409441361 4.75345192631966 0.19744231461195683 0.10001763937435634 0.16944373648854627 1.525712409698314
3 36 18.80416103921702 0 0.5906258337909183 303.9497100481572 306.1162033014756 27.7718612594246 3.253470798821928 4.237523358628037 0.22629969483585724 1.0960521116267392 0.21757645863016142 0.9678071132997843
4 48 21.134897550358815 0 0.820635315780491 281.91192436333233 294.0907752792326 15.604870860020657 3.1073880165323096 3.80478942705616 0.3008916248094247 1.1540421132037206 0.2939238433916803 0.9884363866315768
5 60 23.4036500577397 0 0.5590732835714758 291.1243164933334 298.09461415177935 16.444783192470343 3.622521063574814 3.409347945434241 0.23136776406151224 1.6275194125988808 0.25381316881446175 0.46773662092684615
6 72 25.550887239803846 0 0.6782880862288128 271.8755626341493 289.48021390846856 7.416445216435184 2.7702870912173747 3.8761989055151513 0.4497688821348623 1.0730153962965843 0.050678620845001215 0.7567576417778873
7 84 30.660245162657755 0 0.640636879881884 267.54369798511283 293.65201033539387 8.161907958571565 2.014665603188463 2.5705812437340145 0.26381655128917114 0.7296486856876931 0.05211125731765774 1.4952212254436041
8 96 34.38953802213731 0 0.6092491218963645 256.7529794648875 281.34878709816485 7.9512164027954535 2.682877148559432 2.267921131719463 0.33183440696480304 0.2454277673352857 0.6041699768955511 1.8470971124448816
9 108 36.98736570027719 0 0.6193501922524598 259.7086109968877 284.3249633822274 8.560405314094755 2.1953894661605666 2.322927940014184 0.41111966649181175 0.6810341163820081 0.3297008380682203 1.8017513913322358
10 120 38.62604892891852 0 0.6402659295856231 243.58037908536875 274.0175601155163 4.0891638265166925 1.4227043127253531 1.351041910974415 0.42045497832267664 0.5887924645001323 0.1876833283359474 0.4793912528162463
11 132 42.200164475983044 0 0.621138302434586 253.98335898760286 277.38298009882067 0.8550042706036205 2.385330610293757 1.8878218017365014 0.4499999953645556 0.3805319065079056 0.4697872727420114 0.6683916400015796
12 144 39.70067209341136 0 0.5963240385129409 256.856814249032 290.30599131538867 4.8148337067104805 0.641620059586029 2.4897924297807332 0.4497620530515959 0.17935341480631775 0.2657086186843942 0.5437653928907964
13 156 41.1065694407399 0 0.5554763514961545 245.52914507026856 285.7750756171932 17.840970746127 1.5223705907782505 2.245262249946457 0.4476814588437582 0.12611743798510358 0.11898560898870067 0.8301634993280322
14 168 41.435848044352795 0 0.5502499677958982 184.61844301354293 293.1686481502092 2.7973359829067412 0.9004322449214945 1.1214693256454895 0.44760117380683173 0.1045919011009628 0.15406921471884552 0.9468920994092755
15 180 40.1936140370081 0 0.5897104878770543 191.912629609191 297.2626888951923 10.347804901891411 1.9387626881730857 2.377081037740635 0.39137452658759564 0.20525020171167496 0.12990806796132623 0.5546424779194927
16 192 38.82021763216801 0 0.6124688621323306 220.6421190652714 281.594900740937 15.167869012067964 1.125693910422382 1.6047777208254441 0.3222362008988721 0.47961995662104423 1.0064060656395724 0.4389000558574961
17 204 32.55147117268796 0 0.615206578284897 215.14067386611157 287.984962592295 14.423794274372524 1.9542297502910566 1.5047696277448686 0.41887377282322336 0.41391437007887616 0.39732840285632204 0.5732179822256243
18 216 29.20020677619308 0 0.5602557305932254 234.91794663002526 289.06613275715625 14.30866340067531 1.261272839437192 1.8759816535130027 0.34995734510425786 0.10017719365661387 0.18432789421209292 0.588316321557899
19 228 27.250534708490054 0 0.5756898289318264 211.4010865951055 285.2075791351559 14.60358739060846 1.8751885648180053 2.3955339235062927 0.4464247355687084 0.21135576774623932 0.26169806279735325 0.6511981840819987
20 240 23.021941059966345 0 0.565287552143718 211.92437375068178 291.6081177358652 10.60490089937534 2.0225879287558404 1.8075305486349798 0.4185432809866344 0.15533177382940608 0.12247762320892622 0.3247201371385232
21 252 21.53904180028425 0 0.5507418823303507 201.4515432978099 295.2952442015912 5.597763053649508 1.1708175493796311 2.158173355835838 0.402387770527083 0.10174175392978922 0.14754295857594288 0.6277475193071442
22 264 19.465699223352704 0 0.5530826697887212 214.89670164198495 291.9227130260301 12.525991314203498 2.148982087678061 1.4162951470393725 0.40095908814876485 0.1157607235022913 0.12104099055505352 0.40368110104399935
23 276 17.740692009019824 0 0.5698598848166013 201.55704597372517 289.1604808357164 12.081252723455817 2.2236906113893014 1.5171278966968795 0.3781008580246815 0.12372099747289358 0.09630728219931643 0.4162426432268795
24 288 17.396789103593527 0 0.5684515281141134 219.93362022544602 287.3457750845822 15.974584069312872 1.9718637515505673 2.0106382317265097 0.31358644032010474 0.19649738525900196 0.14852226713451003 0.3697236850864441
25 300 17.14623464140293 0 0.5507928283824246 212.1074429394481 292.14367280938006 10.185134317811793 1.7761529015342752 2.3013859185093613 0.3469919811701688 0.10001250694166869 0.09438260056173034 0.36859891603119416
26 312 16.769214830863515 0 0.5446953837444124 211.69339562171885 291.57609986258313 15.950896189588569 1.6511591884580268 2.2398103730744117 0.4063035930704186 0.10041255194799913 0.10094922567236793 0.324213821159624
27 324 15.765003051789554 0 0.5619530758297278 200.3593589771235 291.7890891031886 16.72683823363403 2.926794237618088 2.3995422775213924 0.37414136647685026 0.1671498716560634 0.17217375106123742 0.31023306463086237
28 336 16.622404179809614 0 0.5335418932469598 200.18373907839035 294.40405768527944 18.173445089814045 3.1240777266555657 2.3671329149138685 0.3584807567942849 0.10598796505915273 0.0715113911338201 0.3755642929935466
29 348 16.353525327014623 0 0.5325662336496837 206.3123151425051 294.48916454933305 17.709819529342308 2.8255832656189064 1.967082886624723 0.28931585831032247 0.1009043921488576 0.07858500218959094 0.38389220044634287
30 360 15.641789008660224 0 0.5344877371602998 204.78446128708677 293.7983712737074 21.638806487599446 2.5469234709874593 2.664179769222939 0.27235552689668335 0.15061717039777278 0.1374068886691842 0.4675591698800735
31 372 14.003906133560331 0 0.5454267875106964 207.3663573087066 292.33543454003706 19.256966597183656 2.2299686770130602 2.3162598614486845 0.2693613007355423 0.12251519558917759 0.06906954054286082 0.5769818114347726
32 384 15.023263439060893 0 0.5426685428365017 212.7514035338015 293.86612119965235 19.649034619861922 2.0800625718230776 2.611501595266471 0.30654230877866573 0.18348690455935285 0.13588637350377628 0.6247389716953302
33 396 15.865148122963936 0 0.5322422922497282 191.5254089515972 294.71521130186625 13.534302998900928 2.2412118343743543 2.0906071239009245 0.2992668701225309 0.10196260522988118 0.05026558493770005 1.3088309795481272
34 408 14.842566008607221 0 0.5317511934295707 207.20467655870513 293.2532996979076 16.6770030219717 2.58283165762925 2.380987657167268 0.269681704107693 0.13123646687471724 0.10282628011940265 0.8773105331881577
35 420 14.838033804616947 0 0.5465398631384177 188.68493020769105 294.17736782096955 14.348216487042134 2.7967843668685646 2.167100019804497 0.3078276776586332 0.10075215526785031 0.25351678903588803 1.1219306422316824
36 432 14.663343206015739 0 0.5477156919708228 176.57690768768114 294.69538873057434 14.784197862770693 2.5053137464926185 2.2532261326895586 0.28586467771430935 0.26689605263371297 0.1278950087709264 1.26636096010591
37 444 13.544829215662865 0 0.5352128001859766 194.69229281743867 292.859991607144 13.421919967288627 2.5201819977285336 2.814937638056327 0.29924605052375425 0.10035494085038282 0.137368946930929 1.01638049370683
38 456 13.581267686114149 0 0.5353021162997458 195.21090509509975 295.6655804015168 21.12308500989336 2.9939299790286547 3.2251463850367807 0.25703514505230496 0.2094144153065125 0.11531364191084185 1.0984000675618266
39 468 14.096634747101302 0 0.5233718939308357 209.95793027426848 294.0409797657075 20.96304248729981 2.8161528205541186 3.1207918183801593 0.31249841451344745 0.10141819901560652 0.16567365030076692 0.7649780653163052
40 480 14.446253873466674 0 0.5010867662182532 195.19842474174166 293.98670411315106 26.415204707270547 3.407762593697445 2.8171527586579526 0.32752664712976476 0.24441884549665505 0.09088455446520052 0.9692421172792336
41 492 14.83241444683532 0 0.5133678568053104 190.18476792089155 293.7767135435388 22.0614971600751 3.2776837755202006 3.1871346363918107 0.35368207265888185 0.14732780202520765 0.11575830711739377 0.9649383882674107
42 504 14.730870442405001 0 0.4956472722396069 213.33679608896682 294.6100665878296 27.085596707937633 2.7962902063468698 3.725945002630899 0.32710834345308964 0.11623147140583506 0.15730958132396677 1.0169145122072976
43 516 15.934196092827456 0 0.4889491122398645 188.2940426917508 294.77140749802544 27.65062549073801 3.569817278784374 3.0622001726883816 0.32734662480497784 0.18298123100156827 0.12453134538200315 1.1166169681628597
44 528 17.098387486817316 0 0.49317940304562413 181.47682063092935 295.51795771099006 30.96007395434673 4.299537632963805 2.9588362725790436 0.296541919039558 0.34913925798938383 0.08587826674965696 1.006910979546837
45 540 19.368999434276372 0 0.4952804215053367 172.5988232034687 294.3914703301431 34.073063459382 4.556890043383699 3.180462205042066 0.3004087167546108 0.42376088233662434 0.06035508049884361 1.9567676312509263
46 552 19.01394563097598 0 0.5080465261353209 173.7077074002293 294.0953445271946 25.69656652385381 4.165420258153738 2.272083331218107 0.34041336998604343 0.162866747655571 0.24082140362960064 1.5829976797507745
47 564 18.583309458600688 0 0.5148504032467545 176.64493733626207 295.1810427750181 24.25784225921945 3.8487023553882 2.349483389438517 0.3981422381368481 0.12653129449209025 0.15566553893381918 0.9439476536303186
48 576 19.806307629567723 0 0.49226422325808517 158.8784316875181 295.8483650394655 34.11366262804619 4.204569727801006 2.657228661451079 0.3893600066158281 0.33773960660366514 0.16511430921757708 1.4913044038032446
49 588 18.507771755888257 0 0.4783636134618404 156.66816425041495 295.06188252731545 32.696965866287925 4.8705207533365815 2.0914355543859484 0.3624873574878246 0.386032062057328 0.08767796317025 1.5361710696962896
50 600 17.21915504403575 0 0.4891955094219189 167.58814317726942 294.3602508534762 34.829861639258525 4.661942892308593 2.369598390374119 0.36269453706954236 0.30339976369641136 0.05024667331397652 1.7989693557639295
51 612 16.2114734166275 0 0.47312419532785344 182.7972788190893 295.9669661908611 34.58746389483707 4.460933727318862 3.3399827372265927 0.3548232587336392 0.34925231697167647 0.08081955186834253 1.4883310774448613
52 624 15.111304292071406 0 0.4956253215372325 171.03664812396713 294.45684356425386 28.2576518943244 3.9365986409865403 3.1413617866957586 0.39760176710492817 0.35703374671288285 0.13009485239509833 1.4502263840222662
53 636 13.86744559165585 0 0.4802403987239543 164.5804577128002 295.16807768913634 32.46501411235406 4.327035280410353 3.3016208370838944 0.3530776796571669 0.44940535735257875 0.10736671533344795 1.554515520575296
54 648 13.6868319941665 0 0.4787071661677367 173.77372136676144 295.798643991212 32.6276083347871 5.030050127882049 3.56124787961846 0.32894528406260304 0.2754107750727319 0.10323923028274856 2.1746672185781963
55 660 14.252856935728264 0 0.47625186443148837 191.71305302523257 294.4980400098928 28.43295480160971 4.171358874968535 3.472685264835186 0.3598498276213224 0.11483159638713901 0.09792328344944703 1.344583251057447
56 672 14.281603021678569 0 0.48281629098340306 187.57224508839366 293.8878809327408 28.94700696602816 4.197084902498927 3.084353652737991 0.35127273316778274 0.11424202825563579 0.13830757562400647 1.5669146788146726
57 684 13.840537036614458 0 0.4901809648788842 180.47898067816183 295.48132885559033 32.67314835625096 4.380098395422049 3.1556477415959137 0.4013466177211532 0.16676300041996037 0.19350484674151405 1.5508074924469861
58 696 14.027861160117629 0 0.4808944333057342 196.0657525347218 296.2274605001716 35.58417349169163 3.7300377065872574 3.8930091367670343 0.4049334393301987 0.21774162290943505 0.06222290013826487 0.949545989369429
59 708 14.322154263879346 0 0.47336989723877476 186.84975637352056 296.5666925779016 36.17239900720423 4.199208406799864 3.7422287216035186 0.36943064423134225 0.14303472423847377 0.06471934733697132 1.0465631708159255
60 720 14.500043424682111 0 0.47256950869561554 188.61933137501913 294.90083085219254 31.444541181148193 3.294053754183979 3.7865358410017076 0.35694826771511107 0.1878563137612409 0.09364681906573857 1.0663173428175394
61 732 13.907779800390578 0 0.4719571138867641 175.03383849284802 295.0686846974854 32.114472221570075 4.129604732730684 3.2515836220975034 0.4323003650744993 0.1267255297772446 0.11693455483660452 1.2617349299166198
62 744 12.535095837226544 0 0.4672914417655788 188.20044376661713 294.960410845736 31.192563463185117 3.7791752483766086 3.2992726836179407 0.4281245439816396 0.11708255864806526 0.09380500588385335 1.2114622376605269
63 756 11.6515461336885 0 0.4744664514058269 196.85059898390418 296.0838635056673 34.13730040355747 3.4533422712353694 3.807154556073796 0.4060950975487673 0.11715083946486297 0.06301890391964389 0.7309570665070444
64 768 10.992257855400798 0 0.4751022853564637 196.3218636342977 294.5467260443775 34.3270925020081 3.520723955307341 3.924662445114814 0.3857994018439549 0.15896633650958983 0.05063026153122632 1.011067576360865
65 780 10.024155993179466 0 0.47606886073672283 201.59455599359003 295.6616218165794 33.383852717093426 3.4293052063997393 4.107562605731158 0.4076690014442688 0.12391033701615327 0.059074826572469034 0.8504065919360576
66 792 9.282744763708042 0 0.47005179601873026 199.52477381409267 294.794606720032 31.574202194913934 3.8909480484167656 3.81476014939887 0.3764747770068114 0.12650879220097394 0.0673923047672796 1.0166410280141287
67 804 8.336301590558579 0 0.4689838048576074 191.91996426411285 295.49330780119544 33.86990238745259 4.3763116219232 3.9654340315955823 0.4023014701289318 0.1571539011539051 0.06661735471140184 1.2425909403965758
68 816 8.10480209871051 0 0.46580238281147324 188.84156168213462 294.8587276526349 31.668800085977985 4.098306183566931 3.941440256454314 0.4112914742126114 0.11648795128201465 0.09341280489600104 1.2210260109742963
